customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST51339,6,Month-to-month,71.37,442.89,No,No internet service,No internet service,No internet service,Electronic check,Yes,1,No,Yes,Yes,Yes,2,0.0,0,0,0
CUST51340,4,Month-to-month,59.82,241.6,DSL,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,3,25.07,1,0,1
CUST51341,50,Month-to-month,118.15,5120.34,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,Yes,Yes,No,2,2.29,1,0,1
CUST51342,34,Two year,49.96,1544.92,DSL,Yes,No,Yes,Mailed check,Yes,0,Yes,Yes,No,No phone service,1,33.59,0,0,0
CUST51343,71,Two year,66.77,4896.26,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,2,11.7,1,0,0
CUST51344,24,Month-to-month,62.76,1433.16,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,1,20.25,0,1,1
CUST51345,27,Month-to-month,62.78,1511.67,Fiber optic,Yes,No,No,Mailed check,Yes,1,No,Yes,Yes,No,0,39.27,0,0,1
CUST51346,26,One year,101.19,2726.55,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,4,99.42,0,0,0
CUST51347,27,Month-to-month,81.85,2124.85,DSL,No,No,Yes,Bank transfer (auto),No,1,Yes,Yes,Yes,No,5,17.24,2,0,1
CUST51348,33,Month-to-month,108.99,3660.47,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,1,0.0,0,0,1
CUST51349,10,One year,60.19,578.1,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,1,28.56,0,0,0
CUST51350,2,Month-to-month,85.35,160.9,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,1,30.29,0,0,1
CUST51351,15,Two year,98.88,1493.35,Fiber optic,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,9,20.19,0,1,0
CUST51352,72,Two year,63.98,4093.57,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,Yes,1,29.18,0,1,0
CUST51353,3,Month-to-month,42.67,114.8,Fiber optic,No,Yes,No,Mailed check,No,0,No,Yes,Yes,Yes,2,33.42,0,0,0
CUST51354,1,Month-to-month,61.39,59.33,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,4,25.84,0,1,1
CUST51355,11,Two year,42.73,485.54,DSL,Yes,No,No,Mailed check,No,1,No,No,Yes,Yes,8,4.33,0,0,0
CUST51356,38,Month-to-month,38.71,1367.28,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,No,3,39.83,0,0,0
CUST51357,40,Month-to-month,114.22,3985.12,DSL,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,0,30.17,0,1,0
CUST51358,8,Month-to-month,88.37,682.17,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,1,3.92,2,2,0
CUST51359,16,Month-to-month,63.12,992.43,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,No,No,No phone service,4,13.85,0,1,0
CUST51360,12,Month-to-month,99.17,1239.86,Fiber optic,No,No,Yes,Mailed check,No,1,Yes,No,Yes,Yes,0,13.46,0,0,1
CUST51361,4,Two year,64.58,245.64,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST51362,7,Month-to-month,80.39,551.13,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,No,1,40.26,0,2,1
CUST51363,17,Month-to-month,101.21,1506.35,Fiber optic,No,No,No,Mailed check,Yes,0,No,Yes,No,No phone service,2,42.64,2,2,1
CUST51364,16,Two year,49.19,692.18,Fiber optic,Yes,Yes,No,Credit card (auto),No,1,No,No,Yes,No,2,74.75,0,0,0
CUST51365,58,Month-to-month,21.02,1216.38,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,No,1,97.65,1,1,1
CUST51366,57,Month-to-month,61.35,3619.52,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,25.66,0,0,0
CUST51367,59,Month-to-month,67.16,3940.16,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,Yes,No,Yes,No,0,0.0,0,0,1
CUST51368,23,Two year,108.99,2223.07,DSL,Yes,Yes,Yes,Bank transfer (auto),No,0,No,Yes,Yes,No,1,36.04,0,1,1
CUST51369,1,Month-to-month,118.09,115.65,DSL,No,No,Yes,Mailed check,No,0,No,No,Yes,No,1,61.21,0,0,0
CUST51370,44,One year,73.37,3310.39,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,65.92,0,1,0
CUST51371,68,Month-to-month,82.79,4878.37,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,1,30.77,0,0,0
CUST51372,36,Month-to-month,74.34,2603.54,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,2,39.45,0,1,0
CUST51373,31,Two year,81.06,2200.59,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,Yes,Yes,No,2,0.0,1,2,0
CUST51374,7,One year,97.79,677.29,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,1,29.48,0,0,0
CUST51375,19,Month-to-month,104.93,1705.9,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,10.62,0,0,1
CUST51376,1,Month-to-month,31.51,30.32,Fiber optic,No,No,Yes,Mailed check,No,0,Yes,No,Yes,No,3,33.74,0,0,0
CUST51377,67,Month-to-month,107.4,6712.89,DSL,No,No,No,Credit card (auto),No,1,Yes,Yes,No,No phone service,1,34.49,0,0,0
CUST51378,23,One year,63.12,1375.29,DSL,Yes,No,No,Credit card (auto),Yes,0,No,No,Yes,Yes,2,42.76,1,1,0
CUST51379,23,One year,32.6,666.72,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,Yes,No,No,No phone service,1,26.69,0,1,0
CUST51380,48,Month-to-month,51.24,2377.69,DSL,Yes,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,1,29.08,0,0,0
CUST51381,4,Month-to-month,66.3,226.3,DSL,No,No,Yes,Credit card (auto),No,0,No,Yes,Yes,Yes,1,8.58,0,1,1
CUST51382,4,One year,86.25,338.21,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,No,No phone service,3,0.0,1,0,0
CUST51383,16,Month-to-month,59.69,980.89,DSL,No,No,Yes,Electronic check,No,1,Yes,No,Yes,No,1,75.55,1,0,0
CUST51384,27,One year,56.24,1493.07,DSL,Yes,Yes,Yes,Electronic check,No,0,No,No,Yes,No,0,60.82,2,1,1
CUST51385,23,Month-to-month,105.1,2092.87,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,1,16.15,0,1,1
CUST51386,48,Month-to-month,114.28,5280.43,DSL,No,No,No,Mailed check,Yes,1,Yes,No,Yes,Yes,3,23.48,0,0,0
CUST51387,2,One year,110.84,217.51,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,49.99,1,0,0
CUST51388,15,One year,81.72,1090.35,DSL,No,Yes,No,Electronic check,No,0,No,No,Yes,No,1,24.32,0,0,0
CUST51389,1,Month-to-month,112.42,108.97,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,Yes,11,0.0,1,3,1
CUST51390,51,Month-to-month,38.92,2010.79,DSL,Yes,No,No,Mailed check,Yes,1,No,Yes,Yes,No,3,14.72,0,2,0
CUST51391,18,Month-to-month,70.59,1230.5,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,6.99,0,0,1
CUST51392,14,Two year,28.04,334.14,DSL,Yes,No,Yes,Mailed check,No,1,Yes,No,Yes,No,0,36.65,1,1,0
CUST51393,1,Month-to-month,38.45,35.99,DSL,No,No,No,Credit card (auto),No,0,Yes,No,Yes,No,3,110.31,0,0,0
CUST51394,2,Month-to-month,82.96,145.76,DSL,Yes,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,3,16.58,1,1,1
CUST51395,10,One year,76.25,764.53,DSL,No,No,No,Credit card (auto),No,0,Yes,Yes,Yes,No,1,12.76,1,1,0
CUST51396,25,Month-to-month,23.52,584.26,Fiber optic,No,No,No,Electronic check,No,0,Yes,No,No,No phone service,0,16.2,1,0,1
CUST51397,2,Two year,52.04,95.65,No,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,Yes,Yes,Yes,4,0.0,2,0,1
CUST51398,3,Month-to-month,23.75,68.11,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,Yes,3,25.0,0,2,1
CUST51399,1,Month-to-month,55.27,49.72,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,38.67,0,0,0
CUST51400,1,Month-to-month,78.15,72.79,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,0,17.58,1,0,1
CUST51401,72,Month-to-month,77.38,5819.84,DSL,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,3,4.06,0,0,0
CUST51402,12,Month-to-month,33.13,340.31,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,1,4.07,0,0,0
CUST51403,3,Month-to-month,53.02,164.15,DSL,Yes,No,No,Mailed check,Yes,0,No,No,Yes,No,0,5.49,1,0,0
CUST51404,19,Month-to-month,70.29,1246.8,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,0.0,1,0,0
CUST51405,16,Month-to-month,110.69,1567.58,Fiber optic,No,No,Yes,Electronic check,No,1,No,Yes,Yes,No,1,15.78,0,0,1
CUST51406,15,One year,105.78,1606.35,Fiber optic,No,Yes,No,Mailed check,No,1,Yes,No,Yes,Yes,2,15.14,0,1,1
CUST51407,17,Two year,43.4,727.03,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,3,0.0,1,1,0
CUST51408,68,Month-to-month,63.88,4143.91,DSL,Yes,No,No,Electronic check,No,1,No,Yes,Yes,No,2,33.46,1,0,1
CUST51409,19,One year,79.0,1298.22,DSL,No,Yes,No,Electronic check,No,0,No,Yes,No,No phone service,5,8.44,0,0,0
CUST51410,41,Month-to-month,96.74,3888.73,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,2,42.95,0,0,0
CUST51411,72,Month-to-month,45.43,3282.5,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,0,0.0,0,2,0
CUST51412,6,Month-to-month,116.7,632.08,DSL,Yes,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,2,5.66,0,4,1
CUST51413,35,Two year,99.58,3566.6,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,Yes,2,25.67,0,1,1
CUST51414,38,Month-to-month,56.39,1890.56,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,2,10.05,0,0,1
CUST51415,12,Month-to-month,119.04,1478.47,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,Yes,2,0.0,0,1,1
CUST51416,72,One year,49.6,3216.88,DSL,Yes,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,No,2,9.11,0,1,0
CUST51417,1,Month-to-month,33.76,31.04,DSL,Yes,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,1,31.68,0,1,0
CUST51418,27,Month-to-month,104.33,2533.46,Fiber optic,Yes,No,Yes,Credit card (auto),No,0,No,No,Yes,No,3,35.81,1,0,0
CUST51419,30,Month-to-month,76.02,2044.12,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,Yes,7,0.0,0,0,0
CUST51420,1,One year,76.9,65.4,DSL,Yes,Yes,No,Credit card (auto),No,0,Yes,Yes,Yes,No,2,104.32,0,0,0
CUST51421,57,Month-to-month,27.87,1430.74,Fiber optic,Yes,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,2,19.63,0,0,1
CUST51422,17,Month-to-month,81.69,1196.85,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,0,51.97,0,0,1
CUST51423,8,One year,115.57,816.34,DSL,No,Yes,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,2,46.82,2,0,0
CUST51424,3,Two year,33.0,103.08,Fiber optic,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,11,72.32,1,2,1
CUST51425,18,Two year,83.57,1479.13,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,Yes,Yes,No,0,20.01,0,0,0
CUST51426,30,Month-to-month,83.77,2403.99,Fiber optic,Yes,No,No,Credit card (auto),No,0,Yes,No,Yes,No,0,9.7,0,1,1
CUST51427,38,One year,80.97,3210.22,Fiber optic,No,No,Yes,Credit card (auto),No,1,No,Yes,Yes,Yes,9,26.46,0,0,0
CUST51428,15,Month-to-month,77.54,1066.93,Fiber optic,No,Yes,Yes,Electronic check,No,1,Yes,No,Yes,Yes,1,58.3,0,0,1
CUST51429,7,Month-to-month,85.01,514.17,Fiber optic,Yes,Yes,Yes,Mailed check,No,1,Yes,No,Yes,Yes,0,27.0,1,0,1
CUST51430,14,One year,84.15,1147.37,DSL,No,No,Yes,Bank transfer (auto),Yes,1,No,No,Yes,No,4,2.74,0,3,1
CUST51431,1,One year,83.59,77.07,Fiber optic,No,Yes,No,Credit card (auto),Yes,0,No,No,Yes,No,3,67.22,0,0,1
CUST51432,67,Month-to-month,42.79,2757.36,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,No,7,10.4,0,0,1
CUST51433,39,Two year,31.35,1259.97,DSL,No,No,No,Mailed check,No,0,Yes,Yes,Yes,No,1,40.65,0,1,0
CUST51434,6,Two year,96.1,506.62,Fiber optic,Yes,No,No,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,5,126.74,1,0,1
CUST51435,15,Month-to-month,65.71,958.37,DSL,No,No,Yes,Bank transfer (auto),No,0,Yes,No,Yes,Yes,4,52.23,0,0,0
CUST51436,39,One year,85.46,3414.01,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,7.0,1,0,0
CUST51437,7,Month-to-month,38.86,254.97,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,No,No phone service,6,0.0,0,0,1
CUST51438,11,One year,79.58,791.78,Fiber optic,No,No,Yes,Credit card (auto),Yes,1,No,Yes,Yes,Yes,0,37.54,0,1,0
CUST51439,42,One year,110.46,3977.49,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,3,6.3,0,0,1
CUST51440,5,Month-to-month,34.13,161.55,Fiber optic,Yes,Yes,No,Credit card (auto),No,0,Yes,No,Yes,No,8,24.12,0,0,1
CUST51441,3,Month-to-month,58.15,155.8,DSL,No,No,Yes,Mailed check,No,1,No,Yes,Yes,Yes,5,5.71,1,0,0
CUST51442,15,Month-to-month,30.47,424.51,DSL,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,No,2,60.77,0,1,1
CUST51443,8,One year,100.6,823.13,DSL,Yes,No,Yes,Electronic check,No,0,No,No,Yes,Yes,0,23.72,1,1,0
CUST51444,54,One year,113.45,6401.48,No,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,4,0.0,1,1,0
CUST51445,35,Month-to-month,61.7,1991.51,Fiber optic,No,No,Yes,Mailed check,No,0,No,No,No,No phone service,1,19.96,0,0,1
CUST51446,29,Month-to-month,65.04,1809.28,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,5,7.76,1,1,1
CUST51447,32,Month-to-month,107.71,3203.23,Fiber optic,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,1,39.23,0,1,0
CUST51448,12,Month-to-month,112.12,1251.72,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,Yes,Yes,No,9,19.66,1,1,1
CUST51449,17,Month-to-month,96.15,1489.84,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,3,0.0,0,0,1
CUST51450,46,Month-to-month,48.75,2229.83,No,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,No,2,0.0,0,0,0
CUST51451,9,Month-to-month,107.46,953.9,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,3,7.61,0,0,0
CUST51452,8,Month-to-month,50.33,370.97,DSL,Yes,No,No,Mailed check,Yes,0,No,Yes,Yes,Yes,3,31.57,0,0,0
CUST51453,8,Two year,54.08,413.49,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,Yes,Yes,No,0,0.0,0,0,0
CUST51454,1,Two year,67.14,57.16,Fiber optic,No,Yes,No,Credit card (auto),No,1,No,Yes,Yes,No,0,19.98,0,1,0
CUST51455,14,Month-to-month,101.04,1275.8,DSL,Yes,Yes,No,Credit card (auto),No,0,Yes,No,Yes,Yes,1,35.8,0,1,0
CUST51456,71,Month-to-month,96.75,6292.47,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,11.4,0,0,1
CUST51457,3,One year,67.77,203.98,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,Yes,No,3,17.73,0,0,0
CUST51458,15,One year,36.33,513.79,No,No internet service,No internet service,No internet service,Electronic check,No,1,No,Yes,Yes,Yes,4,0.0,0,0,1
CUST51459,2,Month-to-month,95.37,187.13,DSL,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,No,2,40.09,0,1,1
CUST51460,33,Month-to-month,91.09,3140.85,No,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,No,No phone service,1,0.0,0,0,1
CUST51461,17,Two year,41.86,712.81,DSL,No,No,No,Mailed check,No,0,No,No,Yes,Yes,3,25.61,0,1,0
CUST51462,64,One year,34.23,2030.16,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,No,Yes,No,1,9.74,2,1,0
CUST51463,23,Month-to-month,34.65,815.11,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,Yes,Yes,No,No phone service,3,35.87,0,0,1
CUST51464,14,Month-to-month,109.98,1418.61,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,2,12.44,0,0,0
CUST51465,18,Two year,96.68,1709.85,Fiber optic,Yes,No,No,Electronic check,Yes,1,Yes,No,No,No phone service,2,46.18,0,0,0
CUST51466,1,Two year,54.66,47.18,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,No,No phone service,1,5.47,1,0,1
CUST51467,4,Month-to-month,63.69,245.16,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,0,37.6,0,2,1
CUST51468,18,One year,77.41,1202.93,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,0,35.61,1,0,0
CUST51469,72,Month-to-month,105.02,6440.88,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,3,21.51,1,0,0
CUST51470,3,One year,113.4,307.43,Fiber optic,Yes,No,Yes,Mailed check,No,0,No,No,Yes,Yes,2,30.53,1,0,0
CUST51471,13,Two year,66.51,750.15,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,Yes,Yes,Yes,3,34.78,0,3,0
CUST51472,23,Month-to-month,65.64,1389.24,DSL,No,No,No,Credit card (auto),No,0,No,No,Yes,Yes,1,62.31,0,1,1
CUST51473,30,Month-to-month,86.34,2481.36,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,Yes,1,15.41,0,0,1
CUST51474,15,Month-to-month,35.26,540.79,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,Yes,Yes,Yes,0,33.37,1,1,1
CUST51475,1,Two year,69.5,65.41,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,2,11.96,0,0,0
CUST51476,26,One year,63.55,1606.35,DSL,Yes,No,No,Credit card (auto),Yes,0,No,No,No,No phone service,2,48.65,0,1,0
CUST51477,15,Month-to-month,108.55,1535.29,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,No,No phone service,1,0.0,0,1,1
CUST51478,1,Month-to-month,47.42,45.06,DSL,No,No,No,Electronic check,No,0,No,No,No,No phone service,0,17.22,1,0,0
CUST51479,11,Two year,49.98,495.27,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,36.28,1,0,0
CUST51480,9,One year,61.5,524.34,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,9,26.93,0,1,0
CUST51481,32,Month-to-month,33.22,1068.0,Fiber optic,Yes,No,No,Electronic check,No,1,Yes,No,No,No phone service,2,85.05,0,0,0
CUST51482,12,Month-to-month,35.9,371.72,DSL,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,0,24.77,1,1,0
CUST51483,10,Month-to-month,77.36,806.1,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,Yes,3,37.66,1,0,0
CUST51484,9,Month-to-month,72.49,651.32,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,4,50.24,0,2,1
CUST51485,4,Month-to-month,24.55,99.51,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,No,No,Yes,Yes,3,23.32,0,0,1
CUST51486,72,Two year,94.16,6116.94,Fiber optic,No,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,1,7.4,0,1,0
CUST51487,40,One year,29.19,1083.42,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,Yes,0,32.11,0,2,0
CUST51488,6,One year,25.43,157.87,Fiber optic,No,Yes,Yes,Credit card (auto),No,1,No,No,Yes,No,10,35.71,0,0,0
CUST51489,45,Month-to-month,118.15,5290.37,DSL,No,Yes,No,Electronic check,No,1,No,No,Yes,No,2,14.33,0,0,0
CUST51490,42,Month-to-month,84.28,3610.02,DSL,Yes,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,31.54,2,0,0
CUST51491,7,Month-to-month,66.86,446.18,DSL,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,3,9.44,0,0,1
CUST51492,27,One year,71.18,1989.3,Fiber optic,Yes,No,No,Electronic check,Yes,1,Yes,Yes,Yes,Yes,0,4.14,0,2,0
CUST51493,21,Month-to-month,36.72,675.82,Fiber optic,Yes,No,No,Electronic check,No,1,Yes,Yes,Yes,Yes,2,52.37,0,0,0
CUST51494,6,One year,37.36,198.64,Fiber optic,Yes,Yes,No,Electronic check,Yes,1,No,Yes,No,No phone service,0,63.76,0,0,0
CUST51495,41,Month-to-month,94.18,3955.41,DSL,Yes,No,Yes,Credit card (auto),Yes,1,No,No,Yes,Yes,1,19.21,1,0,1
CUST51496,20,Two year,96.45,1920.99,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,19.08,1,1,1
CUST51497,41,Month-to-month,28.29,1064.02,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,19.25,0,0,1
CUST51498,3,Two year,109.83,310.86,DSL,Yes,No,No,Bank transfer (auto),Yes,0,No,Yes,No,No phone service,4,19.9,2,1,1
CUST51499,9,Two year,61.51,484.04,DSL,Yes,No,No,Electronic check,No,0,No,No,Yes,No,1,32.01,1,1,0
CUST51500,35,One year,83.52,2786.04,DSL,No,Yes,No,Bank transfer (auto),No,0,No,No,Yes,Yes,2,14.36,0,0,0
CUST51501,6,Two year,33.91,212.45,Fiber optic,No,Yes,No,Credit card (auto),No,0,No,No,Yes,No,8,12.45,0,0,0
CUST51502,14,Month-to-month,72.98,899.48,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,No,0,0.0,0,1,0
CUST51503,72,Month-to-month,42.88,2639.2,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,2,46.14,0,0,1
CUST51504,46,One year,61.41,2829.77,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,1,34.56,0,3,0
CUST51505,3,Month-to-month,97.14,289.14,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,Yes,Yes,No,6,48.81,0,0,1
CUST51506,14,Month-to-month,57.42,807.59,DSL,No,Yes,Yes,Electronic check,Yes,1,No,Yes,Yes,No,9,26.45,1,2,1
CUST51507,2,Month-to-month,60.98,113.17,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No,0,25.49,0,1,1
CUST51508,49,Month-to-month,31.08,1443.28,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,Yes,Yes,Yes,No,2,0.0,0,0,0
CUST51509,23,One year,25.39,599.38,No,No internet service,No internet service,No internet service,Electronic check,No,1,No,Yes,Yes,Yes,2,0.0,0,1,0
CUST51510,9,Month-to-month,30.66,249.93,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,Yes,2,0.0,0,0,0
CUST51511,2,One year,72.82,126.61,DSL,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,2,22.4,0,0,0
CUST51512,4,Month-to-month,23.94,90.79,No,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,No,No phone service,1,0.0,0,1,0
CUST51513,13,One year,23.2,279.47,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,2,14.25,0,0,0
CUST51514,47,Two year,52.23,2088.95,DSL,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,0,16.75,0,0,0
CUST51515,14,One year,77.85,961.79,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,39.73,1,0,0
CUST51516,23,Month-to-month,39.42,835.29,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,7,11.74,1,0,1
CUST51517,2,One year,39.23,67.33,No,No internet service,No internet service,No internet service,Credit card (auto),No,0,No,Yes,Yes,Yes,3,0.0,1,0,0
CUST51518,2,Two year,85.85,154.21,Fiber optic,No,No,No,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,56.07,0,0,0
CUST51519,18,One year,82.98,1516.76,Fiber optic,Yes,Yes,No,Mailed check,Yes,0,No,No,Yes,No,1,42.73,0,1,0
CUST51520,30,Two year,94.77,2695.99,Fiber optic,No,Yes,No,Electronic check,Yes,1,Yes,Yes,Yes,Yes,1,29.42,0,1,1
CUST51521,41,One year,107.18,4244.31,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,Yes,1,21.24,1,1,0
CUST51522,48,One year,91.71,4322.27,DSL,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,No,3,17.04,0,0,0
CUST51523,1,Month-to-month,22.86,20.84,No,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,No,3,0.0,0,0,0
CUST51524,1,One year,91.36,84.24,Fiber optic,No,Yes,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,9.92,1,1,1
CUST51525,72,One year,98.32,6127.47,DSL,No,No,No,Bank transfer (auto),Yes,1,Yes,Yes,Yes,No,1,6.68,1,2,0
CUST51526,19,Month-to-month,78.43,1382.11,No,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,Yes,Yes,Yes,1,0.0,1,1,1
CUST51527,14,Two year,86.1,1140.18,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,Yes,No,No phone service,2,27.43,1,0,1
